Dataset,Method,Sensors,L2_mean,L2_std,RMSE_mean,RMSE_std,MSE_mean,MSE_std,Time_mean,n_runs
ngsim,B1,6,0.1240360811352729,0.0,3.48020103443929,0.0,12.111799240112305,0.0,0.0,1
ngsim,B1,7,0.1163697615265846,0.0,3.2650991500123885,0.0,10.66087245941162,0.0,0.0,1
ngsim,B2,3,0.3650784999132156,0.038130615500553605,10.243361771755172,1.0698676246998329,105.95661544799805,22.18406429602063,31.68890953063965,10
ngsim,B2,4,0.3191481292247772,0.023653210409397964,8.954648771372721,0.663661171522408,80.5821361541748,11.66030106534262,31.789611434936525,10
ngsim,B2,5,0.2973430037498474,0.02671452332358889,8.342841265039684,0.7495553006583763,70.10865020751953,12.71913251218375,32.11899862289429,10
ngsim,B2,6,0.2737083792686462,0.04431901181822005,7.679701753037884,1.2435015337611361,60.369485473632814,20.503659077836932,32.080642104148865,10
ngsim,B2,7,0.24610505551099776,0.03330131437404739,6.9052081900276265,0.934367206023209,48.46763801574707,13.304673372682071,32.29928259849548,10
ngsim,B3,3,0.19862829148769373,0.004252366938038626,5.5731065819531675,0.11931273176402153,31.072328948974608,1.330791297121729,93.41684498786927,10
ngsim,B3,4,0.17658128589391703,0.0045860100165128915,4.954512363970379,0.1286742289469127,24.562094116210936,1.2652978882260881,93.51089112758636,10
ngsim,B3,5,0.16383045464754104,0.0033451258028425416,4.5967500806826065,0.09385736620987094,21.138039588928223,0.867165395354616,94.69579448699952,10
ngsim,B3,6,0.14286669939756388,0.004014851124479556,4.008549579509657,0.11264847243374743,16.07989044189453,0.9070259001775826,95.0936404466629,10
ngsim,B3,7,0.13285606205463407,0.0031967918491528228,3.7276715275057,0.08969545689383733,13.902775764465332,0.6686313466856594,95.20714280605316,10
ngsim,B4,3,0.1916775688529014,0.0021772101850725386,5.378083667930426,0.06108814632477604,28.927142524719237,0.6558200930491975,94.26386244297028,10
ngsim,B4,4,0.1695951163768768,0.0014958371063367774,4.758494845799243,0.0419702742350938,22.64485855102539,0.3969233516996738,94.3184061050415,10
ngsim,B4,5,0.1580899029970169,0.0018401911751915712,4.435681960612572,0.051631876563030615,19.677673721313475,0.4580202239230897,95.76055524349212,10
ngsim,B4,6,0.1326007395982742,0.0010730817886418374,3.72050756430624,0.030108416377771532,13.842992401123047,0.22434070202610323,95.74224717617035,10
ngsim,B4,7,0.12340618595480916,0.0011039011283778643,3.4625270737561147,0.03097320315185626,11.989957141876221,0.21393572576125777,95.89434049129486,10
ngsim,B5,3,0.19743438065052027,0.006139111541519731,5.539607953014444,0.17225117579927485,30.71395969390869,1.947763562854292,187.02334518432616,10
ngsim,B5,4,0.17442187368869777,0.004940871574220329,4.893923858712259,0.13863070956855997,23.96778736114502,1.3626163543348782,188.61888332366942,10
ngsim,B5,5,0.16206574738025661,0.003654651383960234,4.547236052649073,0.10254190485720849,20.686819076538086,0.9237639589626473,190.92231364250182,10
ngsim,B5,6,0.14042072445154186,0.004015565173506557,3.9399204669237404,0.11266860567301969,15.534398078918457,0.8873489602011223,191.44282732009887,10
ngsim,B5,7,0.1299567103385925,0.0014866886753044247,3.646321530931561,0.041713415811708406,13.297226715087891,0.3060701381415552,189.98205649852753,10
ngsim,B6,3,0.19578104615211483,0.0058828954155291146,5.4932186747063225,0.1650620600546581,30.199972343444824,1.8396220840194888,363.2613666534424,10
ngsim,B6,4,0.1728062123060226,0.003399211702487815,4.848591488371041,0.09537479984869313,23.517026138305663,0.9361075530018497,571.8467767953873,10
ngsim,B6,5,0.1619773358106613,0.0028436846539823305,4.544755301604124,0.07978811947279546,20.660530281066894,0.7222509328475841,612.1013581514359,10
ngsim,B6,6,0.1438358917832374,0.0030243899792388295,4.0357432981588035,0.08485822950795846,16.293704795837403,0.6847051731283768,418.9409217119217,10
ngsim,B6,7,0.13828952759504318,0.0036095894664488937,3.8801235904469165,0.10127779358622094,15.064590549468994,0.7914104744367835,411.6733234167099,10
ngsim,B7,3,0.19587391316890712,0.004047331476991251,5.4958245258845455,0.11355984473116093,30.215693473815918,1.2455850757923714,361.22680926322937,10
ngsim,B7,4,0.17389553934335705,0.002652973258912511,4.879155835775488,0.07443702018625575,23.81114845275879,0.7267266297699043,396.1021564722061,10
ngsim,B7,5,0.16321469098329539,0.002555926540413695,4.579472797808743,0.07171406509971535,20.97619972229004,0.6614788809581917,387.95300207138064,10
ngsim,B7,6,0.14513165056705474,0.00372141837327952,4.072099527193105,0.10441545870015495,16.591806888580322,0.8585205712187963,407.86042499542236,10
ngsim,B7,7,0.13859192430973052,0.003557107948094436,3.8886081776327956,0.09980522067936098,15.13023853302002,0.7846708079355973,395.22415189743043,10
